"timestamp","original_url","archive_url","digest","screenshot","captured"
"20260316150511","https://www.califidparrotandexotic.com/about.html","https://web.archive.org/web/20260316150511/https://www.califidparrotandexotic.com/about.html","KCCJBEMURR75ENIZGJZQKE7VKQIMO2IT","screenshots/20260316150511--about.html.png","False"
"20260607042345","https://www.califidparrotandexotic.com/about.html","https://web.archive.org/web/20260607042345/https://www.califidparrotandexotic.com/about.html","O6MLKOBK37RJYHQXMJMI62JULBZ2OLX3","screenshots/20260607042345--about.html.png","False"
"20141018143249","http://califidparrotandexotic.com/adopt.html","https://web.archive.org/web/20141018143249/http://califidparrotandexotic.com/adopt.html","M5YAC2VDS7N3UIR3XMSA3CXCGIXO7KV5","screenshots/20141018143249--adopt.html.png","False"
"20170706035709","http://www.califidparrotandexotic.com:80/adopt.html","https://web.archive.org/web/20170706035709/http://www.califidparrotandexotic.com:80/adopt.html","I26KFTFEOQDDX44PWHTSA22MFDMIPBUZ","screenshots/20170706035709--adopt.html.png","True"
"20210616095811","https://www.califidparrotandexotic.com/adopt.html","https://web.archive.org/web/20210616095811/https://www.califidparrotandexotic.com/adopt.html","LNMVH4GBFWGA7RSEMSZFRNJ5ATY5BZYF","screenshots/20210616095811--adopt.html.png","False"
"20260210051152","https://www.califidparrotandexotic.com/adopt.html","https://web.archive.org/web/20260210051152/https://www.califidparrotandexotic.com/adopt.html","DCOEXS4BQZNR6H2JRD4HEKWFF2FHJHTG","screenshots/20260210051152--adopt.html.png","False"
"20260607042345","https://www.califidparrotandexotic.com/adopt.html","https://web.archive.org/web/20260607042345/https://www.califidparrotandexotic.com/adopt.html","P2CUBKF7I3N772QLPYMJZDTACPVEVKYP","screenshots/20260607042345--adopt.html.png","False"
"20141017195122","http://califidparrotandexotic.com/contact.html","https://web.archive.org/web/20141017195122/http://califidparrotandexotic.com/contact.html","EVEHTCDNB3B6SL34LTTMHWTXKIR42APX","screenshots/20141017195122--contact.html.png","False"
"20161017122941","http://califidparrotandexotic.com/contact.html","https://web.archive.org/web/20161017122941/http://califidparrotandexotic.com/contact.html","3UK2KRCXYJY74S3FDFYZ3QA3KVN3C3F6","screenshots/20161017122941--contact.html.png","False"
"20170815211028","http://www.califidparrotandexotic.com:80/contact.html","https://web.archive.org/web/20170815211028/http://www.califidparrotandexotic.com:80/contact.html","5UMIVX2K4A36ZO4IFPEJPANGN52LJO6G","screenshots/20170815211028--contact.html.png","False"
"20210616094114","https://www.califidparrotandexotic.com/contact.html","https://web.archive.org/web/20210616094114/https://www.califidparrotandexotic.com/contact.html","7U2CTB7X6NVKJ4KSLPNYHZN2EBUGXZKB","screenshots/20210616094114--contact.html.png","True"
"20230201081736","https://www.califidparrotandexotic.com/contact.html","https://web.archive.org/web/20230201081736/https://www.califidparrotandexotic.com/contact.html","LUGBZAYPGBEH3G6G4W5O7IDUQR5ZDQF6","screenshots/20230201081736--contact.html.png","False"
"20230328171040","https://www.califidparrotandexotic.com/contact.html","https://web.archive.org/web/20230328171040/https://www.califidparrotandexotic.com/contact.html","SQSB2OLOQU6SMEWFROSLBW5AOL3M7HTI","screenshots/20230328171040--contact.html.png","False"
"20230610201152","https://www.califidparrotandexotic.com/contact.html","https://web.archive.org/web/20230610201152/https://www.califidparrotandexotic.com/contact.html","KZC2OEOVAPJ4WNFO44DM74D3U6R3PPKP","screenshots/20230610201152--contact.html.png","True"
"20230927171710","https://www.califidparrotandexotic.com/contact.html","https://web.archive.org/web/20230927171710/https://www.califidparrotandexotic.com/contact.html","QHCY27PDKAJTVP2JFHLN4S7GQSU4O4WV","screenshots/20230927171710--contact.html.png","False"
"20240702193242","https://www.califidparrotandexotic.com/contact.html","https://web.archive.org/web/20240702193242/https://www.califidparrotandexotic.com/contact.html","3WYNUPKGYZZ4OFL536SF56GUUYH7VH3W","screenshots/20240702193242--contact.html.png","True"
"20260607042345","https://www.califidparrotandexotic.com/contact.html","https://web.archive.org/web/20260607042345/https://www.califidparrotandexotic.com/contact.html","4M3Y5VRZQM46AA26LHWEGMFVZ7NIYM7K","screenshots/20260607042345--contact.html.png","False"
"20141017160753","http://califidparrotandexotic.com/donate.html","https://web.archive.org/web/20141017160753/http://califidparrotandexotic.com/donate.html","AWXZTW77IRRLLPJRFME7YPDCTVH6JYIT","screenshots/20141017160753--donate.html.png","False"
"20170815211745","http://www.califidparrotandexotic.com:80/donate.html","https://web.archive.org/web/20170815211745/http://www.califidparrotandexotic.com:80/donate.html","T4KDC42Y43T7KN6AZR2C3XNOT3SCMAN6","screenshots/20170815211745--donate.html.png","False"
"20180203152709","http://www.califidparrotandexotic.com:80/donate.html","https://web.archive.org/web/20180203152709/http://www.califidparrotandexotic.com:80/donate.html","WZES5FLSZBA6MJAL3BWXDBY4TYGTOOP4","screenshots/20180203152709--donate.html.png","False"
"20191213100744","https://www.califidparrotandexotic.com/donate.html","https://web.archive.org/web/20191213100744/https://www.califidparrotandexotic.com/donate.html","GNKDHA76MF4D6XSFOUEDQANLJ5KG2TXS","screenshots/20191213100744--donate.html.png","False"
"20210616102034","https://www.califidparrotandexotic.com/donate.html","https://web.archive.org/web/20210616102034/https://www.califidparrotandexotic.com/donate.html","WH5CZ74N4UQYQQNCCYPTWBMEHYCP5GYJ","screenshots/20210616102034--donate.html.png","False"
"20230328174856","https://www.califidparrotandexotic.com/donate.html","https://web.archive.org/web/20230328174856/https://www.califidparrotandexotic.com/donate.html","PAAMDWPYJXB5VODSNBBW2BL4P2K4UZYB","screenshots/20230328174856--donate.html.png","False"
"20230610205022","https://www.califidparrotandexotic.com/donate.html","https://web.archive.org/web/20230610205022/https://www.califidparrotandexotic.com/donate.html","3VMZZHSIRX6QXVJ6FE46DPETPHSB2OPT","screenshots/20230610205022--donate.html.png","False"
